date,shift,machine_id,planned_time_min,downtime_min,units_produced,units_rejected,ideal_cycle_time_sec
2025-03-04,Mañana,M-05,480,99,56256,1339,0.35
2025-03-04,Tarde,M-05,480,0,70382,2582,0.35
2025-03-04,Noche,M-05,480,0,66675,1267,0.35
2025-03-05,Mañana,M-01,480,23,85743,2718,0.3
2025-03-05,Tarde,M-01,480,96,68642,1305,0.3
2025-03-05,Noche,M-01,480,30,73837,2548,0.3
2025-03-05,Mañana,M-02,480,118,63509,1878,0.3
2025-03-05,Tarde,M-02,480,63,69288,1782,0.3
2025-03-05,Noche,M-02,480,0,81059,1605,0.3
2025-03-05,Mañana,M-03,480,72,47689,891,0.45
2025-03-05,Tarde,M-03,480,25,53379,1727,0.45
2025-03-05,Noche,M-03,480,66,46224,1535,0.45
2025-03-05,Mañana,M-04,480,0,99784,2672,0.25
2025-03-05,Tarde,M-04,480,22,97809,3903,0.25
2025-03-05,Noche,M-04,480,49,89760,1768,0.25
2025-03-05,Mañana,M-05,480,157,51011,547,0.35
2025-03-05,Tarde,M-05,480,0,77304,2202,0.35
2025-03-05,Noche,M-05,480,138,46574,541,0.35
2025-03-06,Mañana,M-01,480,120,61396,998,0.3
2025-03-06,Tarde,M-01,480,81,72764,1925,0.3
2025-03-06,Noche,M-01,480,5,78239,2909,0.3
2025-03-06,Mañana,M-02,480,22,80981,2727,0.3
2025-03-06,Tarde,M-02,480,16,77232,2302,0.3
2025-03-06,Noche,M-02,480,66,72650,768,0.3
2025-03-06,Mañana,M-03,480,32,57252,1404,0.45
2025-03-06,Tarde,M-03,480,40,51789,1229,0.45
2025-03-06,Noche,M-03,480,137,39521,416,0.45
2025-03-06,Mañana,M-04,480,29,95072,3740,0.25
2025-03-06,Tarde,M-04,480,25,93310,2016,0.25
2025-03-06,Noche,M-04,480,238,48757,1479,0.25
2025-03-06,Mañana,M-05,480,70,63339,1226,0.35
2025-03-06,Tarde,M-05,480,24,66333,939,0.35
2025-03-06,Noche,M-05,480,9,65895,2052,0.35
2025-03-07,Mañana,M-01,480,33,83030,2237,0.3
2025-03-07,Tarde,M-01,480,0,79909,2076,0.3
2025-03-07,Noche,M-01,480,91,63576,2491,0.3
2025-03-07,Mañana,M-02,480,91,67548,1056,0.3
2025-03-07,Tarde,M-02,480,0,79444,3144,0.3
2025-03-07,Noche,M-02,480,49,69605,1180,0.3
2025-03-07,Mañana,M-03,480,51,52067,1465,0.45
2025-03-07,Tarde,M-03,480,56,47689,800,0.45
2025-03-07,Noche,M-03,480,18,54633,911,0.45
2025-03-07,Mañana,M-04,480,41,90392,3418,0.25
2025-03-07,Tarde,M-04,480,216,56723,1969,0.25
2025-03-07,Noche,M-04,480,87,79227,2873,0.25
2025-03-07,Mañana,M-05,480,55,69602,1209,0.35
2025-03-07,Tarde,M-05,480,6,72271,1841,0.35
2025-03-07,Noche,M-05,480,52,60936,2226,0.35
2025-03-08,Mañana,M-01,480,75,77782,2387,0.3
2025-03-08,Tarde,M-01,480,108,68086,2596,0.3
2025-03-08,Noche,M-01,480,67,67542,725,0.3
2025-03-08,Mañana,M-02,480,45,83163,1056,0.3
2025-03-08,Tarde,M-02,480,0,86399,2708,0.3
2025-03-08,Noche,M-02,480,0,82843,1055,0.3
2025-03-08,Mañana,M-03,480,47,54109,2124,0.45
2025-03-08,Tarde,M-03,480,85,45756,1512,0.45
2025-03-08,Noche,M-03,480,134,39993,461,0.45
2025-03-08,Mañana,M-04,480,0,108013,4194,0.25
2025-03-08,Tarde,M-04,480,0,97405,3599,0.25
2025-03-08,Noche,M-04,480,214,55613,1570,0.25
2025-03-08,Mañana,M-05,480,75,62794,1460,0.35
2025-03-08,Tarde,M-05,480,85,58022,1674,0.35
2025-03-08,Noche,M-05,480,97,51610,1838,0.35
2025-03-09,Mañana,M-01,480,14,82923,1047,0.3
2025-03-09,Tarde,M-01,480,0,90256,1339,0.3
2025-03-09,Noche,M-01,480,0,82076,2543,0.3
2025-03-09,Mañana,M-02,480,39,82900,1724,0.3
2025-03-09,Tarde,M-02,480,0,87739,1727,0.3
2025-03-09,Noche,M-02,480,57,67296,2408,0.3
2025-03-09,Mañana,M-03,480,26,56507,1602,0.45
2025-03-09,Tarde,M-03,480,0,58204,1680,0.45
2025-03-09,Noche,M-03,480,146,36101,983,0.45
2025-03-09,Mañana,M-04,480,98,84117,2152,0.25
2025-03-09,Tarde,M-04,480,25,101267,1719,0.25
2025-03-09,Noche,M-04,480,0,92548,1253,0.25
2025-03-09,Mañana,M-05,480,11,76054,3039,0.35
2025-03-09,Tarde,M-05,480,37,69740,1141,0.35
2025-03-09,Noche,M-05,480,26,67651,1301,0.35
2025-03-10,Mañana,M-01,480,20,79456,1588,0.3
2025-03-10,Tarde,M-01,480,0,85509,3318,0.3
2025-03-10,Noche,M-01,480,139,60230,2042,0.3
2025-03-10,Mañana,M-02,480,40,79664,2864,0.3
2025-03-10,Tarde,M-02,480,60,77423,1469,0.3
2025-03-10,Noche,M-02,480,125,60895,2069,0.3
2025-03-10,Mañana,M-03,480,74,50083,1766,0.45
2025-03-10,Tarde,M-03,480,39,49280,1649,0.45
2025-03-10,Noche,M-03,480,110,38750,868,0.45
2025-03-10,Mañana,M-04,480,72,92978,1773,0.25
2025-03-10,Tarde,M-04,480,62,91879,3062,0.25
2025-03-10,Noche,M-04,480,99,80830,2584,0.25
2025-03-10,Mañana,M-05,480,9,76087,985,0.35
2025-03-10,Tarde,M-05,480,119,51054,1938,0.35
2025-03-10,Noche,M-05,480,36,60387,1991,0.35
2025-03-11,Mañana,M-01,480,77,71613,1129,0.3
2025-03-11,Tarde,M-01,480,0,82718,1921,0.3
2025-03-11,Noche,M-01,480,0,76654,1395,0.3
2025-03-11,Mañana,M-02,480,0,88776,2256,0.3
2025-03-11,Tarde,M-02,480,0,83066,1624,0.3
2025-03-11,Noche,M-02,480,0,82537,1526,0.3
2025-03-11,Mañana,M-03,480,0,54947,1560,0.45
2025-03-11,Tarde,M-03,480,24,50334,1867,0.45
2025-03-11,Noche,M-03,480,0,52758,663,0.45
2025-03-11,Mañana,M-04,480,0,107661,3955,0.25
2025-03-11,Tarde,M-04,480,38,95073,1841,0.25
2025-03-11,Noche,M-04,480,59,89874,2936,0.25
2025-03-11,Mañana,M-05,480,74,59972,1158,0.35
2025-03-11,Tarde,M-05,480,20,67144,1122,0.35
2025-03-11,Noche,M-05,480,75,61323,1220,0.35
2025-03-12,Mañana,M-01,480,110,63902,1556,0.3
2025-03-12,Tarde,M-01,480,77,71220,1578,0.3
2025-03-12,Noche,M-01,480,146,54465,1297,0.3
2025-03-12,Mañana,M-02,480,46,79487,3117,0.3
2025-03-12,Tarde,M-02,480,42,78252,2623,0.3
2025-03-12,Noche,M-02,480,22,78650,1194,0.3
2025-03-12,Mañana,M-03,480,31,55140,1317,0.45
2025-03-12,Tarde,M-03,480,10,53915,1195,0.45
2025-03-12,Noche,M-03,480,48,49948,1067,0.45
2025-03-12,Mañana,M-04,480,15,97774,1385,0.25
2025-03-12,Tarde,M-04,480,5,104039,3103,0.25
2025-03-12,Noche,M-04,480,88,78214,1264,0.25
2025-03-12,Mañana,M-05,480,128,56489,2115,0.35
2025-03-12,Tarde,M-05,480,165,50606,507,0.35
2025-03-12,Noche,M-05,480,8,70968,2552,0.35
2025-03-13,Mañana,M-01,480,0,89689,1957,0.3
2025-03-13,Tarde,M-01,480,0,83429,1789,0.3
2025-03-13,Noche,M-01,480,40,70167,1870,0.3
2025-03-13,Mañana,M-02,480,64,72060,875,0.3
2025-03-13,Tarde,M-02,480,0,87212,2145,0.3
2025-03-13,Noche,M-02,480,7,75410,2577,0.3
2025-03-13,Mañana,M-03,480,146,41183,973,0.45
2025-03-13,Tarde,M-03,480,17,53452,832,0.45
2025-03-13,Noche,M-03,480,56,45686,1144,0.45
2025-03-13,Mañana,M-04,480,0,105470,2215,0.25
2025-03-13,Tarde,M-04,480,135,69040,2202,0.25
2025-03-13,Noche,M-04,480,116,75827,1815,0.25
2025-03-13,Mañana,M-05,480,0,78730,996,0.35
2025-03-13,Tarde,M-05,480,7,73311,1918,0.35
2025-03-13,Noche,M-05,480,31,64738,668,0.35
2025-03-14,Mañana,M-01,480,93,72605,1643,0.3
2025-03-14,Tarde,M-01,480,113,62743,1811,0.3
2025-03-14,Noche,M-01,480,52,76298,2614,0.3
2025-03-14,Mañana,M-02,480,25,78734,968,0.3
2025-03-14,Tarde,M-02,480,97,63283,844,0.3
2025-03-14,Noche,M-02,480,0,81343,1182,0.3
2025-03-14,Mañana,M-03,480,13,58773,1004,0.45
2025-03-14,Tarde,M-03,480,0,56696,623,0.45
2025-03-14,Noche,M-03,480,73,46394,1474,0.45
2025-03-14,Mañana,M-04,480,0,105906,3733,0.25
2025-03-14,Tarde,M-04,480,0,98527,3407,0.25
2025-03-14,Noche,M-04,480,0,95987,2331,0.25
2025-03-14,Mañana,M-05,480,27,68186,2080,0.35
2025-03-14,Tarde,M-05,480,82,63166,654,0.35
2025-03-14,Noche,M-05,480,89,53136,1378,0.35
2025-03-15,Mañana,M-01,480,0,91325,2585,0.3
2025-03-15,Tarde,M-01,480,49,73751,954,0.3
2025-03-15,Noche,M-01,480,44,74691,1288,0.3
2025-03-15,Mañana,M-02,480,21,81746,2510,0.3
2025-03-15,Tarde,M-02,480,0,85271,2573,0.3
2025-03-15,Noche,M-02,480,68,68493,1135,0.3
2025-03-15,Mañana,M-03,480,18,56938,666,0.45
2025-03-15,Tarde,M-03,480,47,53988,1573,0.45
2025-03-15,Noche,M-03,480,75,47592,1284,0.45
2025-03-15,Mañana,M-04,480,183,66051,2488,0.25
2025-03-15,Tarde,M-04,480,0,100707,3736,0.25
2025-03-15,Noche,M-04,480,38,92055,1977,0.25
2025-03-15,Mañana,M-05,480,0,70535,2727,0.35
2025-03-15,Tarde,M-05,480,0,72064,1783,0.35
2025-03-15,Noche,M-05,480,107,51544,1510,0.35
2025-03-16,Mañana,M-01,480,66,78102,824,0.3
2025-03-16,Tarde,M-01,480,10,87710,2625,0.3
2025-03-16,Noche,M-01,480,0,82491,3063,0.3
2025-03-16,Mañana,M-02,480,44,79254,1829,0.3
2025-03-16,Tarde,M-02,480,27,78753,2415,0.3
2025-03-16,Noche,M-02,480,104,61574,1175,0.3
2025-03-16,Mañana,M-03,480,0,62057,1825,0.45
2025-03-16,Tarde,M-03,480,63,46362,1102,0.45
2025-03-16,Noche,M-03,480,55,48446,918,0.45
2025-03-16,Mañana,M-04,480,0,99395,3047,0.25
2025-03-16,Tarde,M-04,480,76,88242,1252,0.25
2025-03-16,Noche,M-04,480,0,99240,2757,0.25
2025-03-16,Mañana,M-05,480,84,62944,1573,0.35
2025-03-16,Tarde,M-05,480,70,58300,789,0.35
2025-03-16,Noche,M-05,480,66,56666,1551,0.35
2025-03-17,Mañana,M-01,480,92,66386,2060,0.3
2025-03-17,Tarde,M-01,480,0,81076,932,0.3
2025-03-17,Noche,M-01,480,0,83483,1977,0.3
2025-03-17,Mañana,M-02,480,0,88408,3053,0.3
2025-03-17,Tarde,M-02,480,0,84707,2877,0.3
2025-03-17,Noche,M-02,480,0,83597,1904,0.3
2025-03-17,Mañana,M-03,480,58,51715,730,0.45
2025-03-17,Tarde,M-03,480,37,49135,895,0.45
2025-03-17,Noche,M-03,480,100,40984,1125,0.45
2025-03-17,Mañana,M-04,480,0,108855,3153,0.25
2025-03-17,Tarde,M-04,480,0,97097,3533,0.25
2025-03-17,Noche,M-04,480,0,90178,3407,0.25
2025-03-17,Mañana,M-05,480,73,65938,1600,0.35
2025-03-17,Tarde,M-05,480,0,69215,1254,0.35
2025-03-17,Noche,M-05,480,37,64506,717,0.35
2025-03-18,Mañana,M-01,480,0,87358,3364,0.3
2025-03-18,Tarde,M-01,480,16,81037,2166,0.3
2025-03-18,Noche,M-01,480,0,85528,3361,0.3
2025-03-18,Mañana,M-02,480,89,71232,1704,0.3
2025-03-18,Tarde,M-02,480,21,77759,2635,0.3
2025-03-18,Noche,M-02,480,25,76160,1126,0.3
2025-03-18,Mañana,M-03,480,204,31471,1013,0.45
2025-03-18,Tarde,M-03,480,86,47725,1325,0.45
2025-03-18,Noche,M-03,480,56,45644,607,0.45
2025-03-18,Mañana,M-04,480,0,101197,2264,0.25
2025-03-18,Tarde,M-04,480,0,106934,1305,0.25
2025-03-18,Noche,M-04,480,70,78523,2971,0.25
2025-03-18,Mañana,M-05,480,24,70739,1119,0.35
2025-03-18,Tarde,M-05,480,57,60861,1872,0.35
2025-03-18,Noche,M-05,480,0,65587,2331,0.35
2025-03-19,Mañana,M-01,480,58,73966,1394,0.3
2025-03-19,Tarde,M-01,480,0,88030,3396,0.3
2025-03-19,Noche,M-01,480,112,61530,2453,0.3
2025-03-19,Mañana,M-02,480,13,79552,1817,0.3
2025-03-19,Tarde,M-02,480,117,67855,2538,0.3
2025-03-19,Noche,M-02,480,117,57042,1479,0.3
2025-03-19,Mañana,M-03,480,8,56910,979,0.45
2025-03-19,Tarde,M-03,480,67,51491,719,0.45
2025-03-19,Noche,M-03,480,15,48593,1461,0.45
2025-03-19,Mañana,M-04,480,0,104269,2826,0.25
2025-03-19,Tarde,M-04,480,19,101162,3664,0.25
2025-03-19,Noche,M-04,480,0,100131,2114,0.25
2025-03-19,Mañana,M-05,480,50,63282,2328,0.35
2025-03-19,Tarde,M-05,480,0,68157,1552,0.35
2025-03-19,Noche,M-05,480,0,72942,1916,0.35
2025-03-20,Mañana,M-01,480,38,82944,965,0.3
2025-03-20,Tarde,M-01,480,95,66763,1018,0.3
2025-03-20,Noche,M-01,480,41,70001,1403,0.3
2025-03-20,Mañana,M-02,480,57,81444,2231,0.3
2025-03-20,Tarde,M-02,480,104,64428,766,0.3
2025-03-20,Noche,M-02,480,0,80225,2069,0.3
2025-03-20,Mañana,M-03,480,0,59851,1816,0.45
2025-03-20,Tarde,M-03,480,62,51141,1961,0.45
2025-03-20,Noche,M-03,480,85,41692,905,0.45
2025-03-20,Mañana,M-04,480,0,111166,1368,0.25
2025-03-20,Tarde,M-04,480,0,96484,1393,0.25
2025-03-20,Noche,M-04,480,0,92684,3574,0.25
2025-03-20,Mañana,M-05,480,0,74055,2256,0.35
2025-03-20,Tarde,M-05,480,112,52476,1897,0.35
2025-03-20,Noche,M-05,480,0,72954,2140,0.35
2025-03-21,Mañana,M-01,480,40,83108,2043,0.3
2025-03-21,Tarde,M-01,480,37,77642,1484,0.3
2025-03-21,Noche,M-01,480,0,83437,1264,0.3
2025-03-21,Mañana,M-02,480,0,87178,3410,0.3
2025-03-21,Tarde,M-02,480,96,68851,1020,0.3
2025-03-21,Noche,M-02,480,37,77495,2385,0.3
2025-03-21,Mañana,M-03,480,100,46559,1081,0.45
2025-03-21,Tarde,M-03,480,19,55441,2181,0.45
2025-03-21,Noche,M-03,480,0,53216,2089,0.45
2025-03-21,Mañana,M-04,480,18,99630,2489,0.25
2025-03-21,Tarde,M-04,480,0,101124,1982,0.25
2025-03-21,Noche,M-04,480,0,99478,3906,0.25
2025-03-21,Mañana,M-05,480,0,76908,1862,0.35
2025-03-21,Tarde,M-05,480,0,76886,3030,0.35
2025-03-21,Noche,M-05,480,87,58103,2188,0.35
2025-03-22,Mañana,M-01,480,0,82893,2020,0.3
2025-03-22,Tarde,M-01,480,0,86728,1171,0.3
2025-03-22,Noche,M-01,480,0,81616,1355,0.3
2025-03-22,Mañana,M-02,480,0,85359,2410,0.3
2025-03-22,Tarde,M-02,480,0,85034,2843,0.3
2025-03-22,Noche,M-02,480,59,72138,2793,0.3
2025-03-22,Mañana,M-03,480,161,38182,1201,0.45
2025-03-22,Tarde,M-03,480,20,52601,1080,0.45
2025-03-22,Noche,M-03,480,134,36910,1175,0.45
2025-03-22,Mañana,M-04,480,126,78312,1120,0.25
2025-03-22,Tarde,M-04,480,0,108235,2788,0.25
2025-03-22,Noche,M-04,480,0,101954,2826,0.25
2025-03-22,Mañana,M-05,480,49,66478,1773,0.35
2025-03-22,Tarde,M-05,480,72,60024,1483,0.35
2025-03-22,Noche,M-05,480,75,59964,1003,0.35
2025-03-23,Mañana,M-01,480,83,71992,2131,0.3
2025-03-23,Tarde,M-01,480,137,58515,794,0.3
2025-03-23,Noche,M-01,480,0,85610,1027,0.3
2025-03-23,Mañana,M-02,480,74,75139,1824,0.3
2025-03-23,Tarde,M-02,480,85,72908,1085,0.3
2025-03-23,Noche,M-02,480,0,78460,2851,0.3
2025-03-23,Mañana,M-03,480,0,55654,1011,0.45
2025-03-23,Tarde,M-03,480,65,45936,861,0.45
2025-03-23,Noche,M-03,480,49,49790,1392,0.45
2025-03-23,Mañana,M-04,480,0,102379,1994,0.25
2025-03-23,Tarde,M-04,480,67,85907,2236,0.25
2025-03-23,Noche,M-04,480,0,91914,1296,0.25
2025-03-23,Mañana,M-05,480,0,77633,1735,0.35
2025-03-23,Tarde,M-05,480,107,57286,2001,0.35
2025-03-23,Noche,M-05,480,37,65275,2224,0.35
2025-03-24,Mañana,M-01,480,34,84584,3189,0.3
2025-03-24,Tarde,M-01,480,31,75493,1755,0.3
2025-03-24,Noche,M-01,480,146,57311,1101,0.3
2025-03-24,Mañana,M-02,480,0,92902,2112,0.3
2025-03-24,Tarde,M-02,480,35,73820,976,0.3
2025-03-24,Noche,M-02,480,49,67820,1291,0.3
2025-03-24,Mañana,M-03,480,0,55141,756,0.45
2025-03-24,Tarde,M-03,480,22,51662,1061,0.45
2025-03-24,Noche,M-03,480,0,56024,2143,0.45
2025-03-24,Mañana,M-04,480,169,67966,818,0.25
2025-03-24,Tarde,M-04,480,60,94423,1430,0.25
2025-03-24,Noche,M-04,480,111,77577,1880,0.25
2025-03-24,Mañana,M-05,480,88,65033,1477,0.35
2025-03-24,Tarde,M-05,480,44,70191,962,0.35
2025-03-24,Noche,M-05,480,0,65582,2155,0.35
2025-03-25,Mañana,M-01,480,90,67383,1247,0.3
2025-03-25,Tarde,M-01,480,34,75890,1686,0.3
2025-03-25,Noche,M-01,480,200,47947,1049,0.3
2025-03-25,Mañana,M-02,480,17,80303,1768,0.3
2025-03-25,Tarde,M-02,480,36,73884,2900,0.3
2025-03-25,Noche,M-02,480,0,81377,3232,0.3
2025-03-25,Mañana,M-03,480,0,60836,1931,0.45
2025-03-25,Tarde,M-03,480,47,51590,1686,0.45
2025-03-25,Noche,M-03,480,60,49666,1968,0.45
2025-03-25,Mañana,M-04,480,73,84294,1476,0.25
2025-03-25,Tarde,M-04,480,18,91804,2950,0.25
2025-03-25,Noche,M-04,480,37,90238,1787,0.25
2025-03-25,Mañana,M-05,480,0,76096,2496,0.35
2025-03-25,Tarde,M-05,480,35,69936,1123,0.35
2025-03-25,Noche,M-05,480,28,65234,2236,0.35
2025-03-26,Mañana,M-01,480,19,89331,3251,0.3
2025-03-26,Tarde,M-01,480,0,84181,2995,0.3
2025-03-26,Noche,M-01,480,37,74730,2676,0.3
2025-03-26,Mañana,M-02,480,0,89733,2220,0.3
2025-03-26,Tarde,M-02,480,0,87149,2145,0.3
2025-03-26,Noche,M-02,480,0,82226,2450,0.3
2025-03-26,Mañana,M-03,480,60,51004,1108,0.45
2025-03-26,Tarde,M-03,480,16,56528,1047,0.45
2025-03-26,Noche,M-03,480,0,54219,750,0.45
2025-03-26,Mañana,M-04,480,0,109111,3002,0.25
2025-03-26,Tarde,M-04,480,93,87303,1951,0.25
2025-03-26,Noche,M-04,480,0,93192,1587,0.25
2025-03-26,Mañana,M-05,480,0,70781,2168,0.35
2025-03-26,Tarde,M-05,480,92,55130,1639,0.35
2025-03-26,Noche,M-05,480,33,62179,1920,0.35
2025-03-27,Mañana,M-01,480,17,85047,1673,0.3
2025-03-27,Tarde,M-01,480,0,84609,2599,0.3
2025-03-27,Noche,M-01,480,0,80336,2759,0.3
2025-03-27,Mañana,M-02,480,53,76313,1761,0.3
2025-03-27,Tarde,M-02,480,7,87251,2275,0.3
2025-03-27,Noche,M-02,480,0,75575,3014,0.3
2025-03-27,Mañana,M-03,480,26,56666,1549,0.45
2025-03-27,Tarde,M-03,480,87,48090,1166,0.45
2025-03-27,Noche,M-03,480,0,55669,1644,0.45
2025-03-27,Mañana,M-04,480,0,109036,2506,0.25
2025-03-27,Tarde,M-04,480,66,84828,2159,0.25
2025-03-27,Noche,M-04,480,20,93985,2395,0.25
2025-03-27,Mañana,M-05,480,0,74872,2232,0.35
2025-03-27,Tarde,M-05,480,45,68505,2437,0.35
2025-03-27,Noche,M-05,480,94,53502,1733,0.35
2025-03-28,Mañana,M-01,480,40,81494,2883,0.3
2025-03-28,Tarde,M-01,480,0,82359,1220,0.3
2025-03-28,Noche,M-01,480,45,69124,1089,0.3
2025-03-28,Mañana,M-02,480,0,91129,2180,0.3
2025-03-28,Tarde,M-02,480,40,81832,1314,0.3
2025-03-28,Noche,M-02,480,0,75380,2539,0.3
2025-03-28,Mañana,M-03,480,51,54471,2119,0.45
2025-03-28,Tarde,M-03,480,25,52236,989,0.45
2025-03-28,Noche,M-03,480,0,56796,2095,0.45
2025-03-28,Mañana,M-04,480,70,94776,3006,0.25
2025-03-28,Tarde,M-04,480,0,96483,3090,0.25
2025-03-28,Noche,M-04,480,90,75655,1034,0.25
2025-03-28,Mañana,M-05,480,50,70932,1173,0.35
2025-03-28,Tarde,M-05,480,0,69895,1274,0.35
2025-03-28,Noche,M-05,480,27,64931,1379,0.35
2025-03-29,Mañana,M-01,480,74,72557,2283,0.3
2025-03-29,Tarde,M-01,480,25,82345,2772,0.3
2025-03-29,Noche,M-01,480,0,80930,1560,0.3
2025-03-29,Mañana,M-02,480,165,56486,2106,0.3
2025-03-29,Tarde,M-02,480,13,80279,3057,0.3
2025-03-29,Noche,M-02,480,135,56374,1937,0.3
2025-03-29,Mañana,M-03,480,132,44676,1078,0.45
2025-03-29,Tarde,M-03,480,18,57075,1975,0.45
2025-03-29,Noche,M-03,480,110,41858,1440,0.45
2025-03-29,Mañana,M-04,480,45,96777,2797,0.25
2025-03-29,Tarde,M-04,480,120,74391,927,0.25
2025-03-29,Noche,M-04,480,0,96653,3778,0.25
2025-03-29,Mañana,M-05,480,84,65355,1538,0.35
2025-03-29,Tarde,M-05,480,67,64963,1036,0.35
2025-03-29,Noche,M-05,480,63,63357,2314,0.35
2025-03-30,Mañana,M-01,480,0,92522,3487,0.3
2025-03-30,Tarde,M-01,480,15,87223,1391,0.3
2025-03-30,Noche,M-01,480,114,59344,751,0.3
2025-03-30,Mañana,M-02,480,0,92512,1250,0.3
2025-03-30,Tarde,M-02,480,54,71422,2243,0.3
2025-03-30,Noche,M-02,480,0,84207,2817,0.3
2025-03-30,Mañana,M-03,480,24,54826,888,0.45
2025-03-30,Tarde,M-03,480,0,58907,1873,0.45
2025-03-30,Noche,M-03,480,0,51322,1733,0.45
2025-03-30,Mañana,M-04,480,0,111413,1901,0.25
2025-03-30,Tarde,M-04,480,89,84845,2014,0.25
2025-03-30,Noche,M-04,480,0,91780,1807,0.25
2025-03-30,Mañana,M-05,480,88,63055,1115,0.35
2025-03-30,Tarde,M-05,480,0,68407,1367,0.35
2025-03-30,Noche,M-05,480,0,72598,2896,0.35
2025-03-31,Mañana,M-01,480,120,66553,1269,0.3
2025-03-31,Tarde,M-01,480,0,83296,3252,0.3
2025-03-31,Noche,M-01,480,26,72708,1802,0.3
2025-03-31,Mañana,M-02,480,0,86992,1103,0.3
2025-03-31,Tarde,M-02,480,48,81077,2025,0.3
2025-03-31,Noche,M-02,480,170,52679,1730,0.3
2025-03-31,Mañana,M-03,480,0,56803,2089,0.45
2025-03-31,Tarde,M-03,480,9,55840,2104,0.45
2025-03-31,Noche,M-03,480,70,43854,1057,0.45
2025-03-31,Mañana,M-04,480,0,104377,1407,0.25
2025-03-31,Tarde,M-04,480,76,86273,2047,0.25
2025-03-31,Noche,M-04,480,0,99240,1433,0.25
2025-03-31,Mañana,M-05,480,0,71954,1332,0.35
2025-03-31,Tarde,M-05,480,65,63507,1746,0.35
2025-03-31,Noche,M-05,480,140,49935,1828,0.35
2025-04-01,Mañana,M-01,480,0,89448,2720,0.3
2025-04-01,Tarde,M-01,480,0,85748,3304,0.3
2025-04-01,Noche,M-01,480,67,70607,1667,0.3
2025-04-01,Mañana,M-02,480,69,73074,2334,0.3
2025-04-01,Tarde,M-02,480,49,79114,1462,0.3
2025-04-01,Noche,M-02,480,44,69081,1219,0.3
2025-04-01,Mañana,M-03,480,0,60320,1325,0.45
2025-04-01,Tarde,M-03,480,0,54319,1176,0.45
2025-04-01,Noche,M-03,480,51,45703,866,0.45
2025-04-01,Mañana,M-04,480,111,76671,2297,0.25
2025-04-01,Tarde,M-04,480,67,87221,2345,0.25
2025-04-01,Noche,M-04,480,0,99707,3422,0.25
2025-04-01,Mañana,M-05,480,33,65988,1676,0.35
2025-04-01,Tarde,M-05,480,96,59099,1521,0.35
2025-04-01,Noche,M-05,480,0,68320,2542,0.35
2025-04-02,Mañana,M-01,480,31,83704,1591,0.3
2025-04-02,Tarde,M-01,480,0,83931,2270,0.3
2025-04-02,Noche,M-01,480,85,62716,1426,0.3
2025-04-02,Mañana,M-02,480,0,89213,2413,0.3
2025-04-02,Tarde,M-02,480,0,81999,1021,0.3
2025-04-02,Noche,M-02,480,74,65107,1006,0.3
2025-04-02,Mañana,M-03,480,53,50538,1603,0.45
2025-04-02,Tarde,M-03,480,83,44944,554,0.45
2025-04-02,Noche,M-03,480,153,36310,804,0.45
2025-04-02,Mañana,M-04,480,20,97851,3365,0.25
2025-04-02,Tarde,M-04,480,54,92331,3152,0.25
2025-04-02,Noche,M-04,480,0,91804,1443,0.25
2025-04-02,Mañana,M-05,480,68,64111,920,0.35
2025-04-02,Tarde,M-05,480,0,75910,2713,0.35
2025-04-02,Noche,M-05,480,74,55565,1258,0.35
2025-04-03,Mañana,M-01,480,0,91995,2958,0.3
2025-04-03,Tarde,M-01,480,20,85061,2344,0.3
2025-04-03,Noche,M-01,480,0,81107,2839,0.3
2025-04-03,Mañana,M-02,480,0,81690,2361,0.3
2025-04-03,Tarde,M-02,480,44,79316,3170,0.3
2025-04-03,Noche,M-02,480,0,79307,2014,0.3
2025-04-03,Mañana,M-03,480,47,52733,1194,0.45
2025-04-03,Tarde,M-03,480,68,50977,688,0.45
2025-04-03,Noche,M-03,480,38,50624,537,0.45
2025-04-03,Mañana,M-04,480,0,100576,2043,0.25
2025-04-03,Tarde,M-04,480,0,97928,3649,0.25
2025-04-03,Noche,M-04,480,0,97743,3447,0.25
2025-04-03,Mañana,M-05,480,52,68731,1492,0.35
2025-04-03,Tarde,M-05,480,30,70200,2378,0.35
2025-04-03,Noche,M-05,480,50,63073,875,0.35
2025-04-04,Mañana,M-01,480,0,88578,1153,0.3
2025-04-04,Tarde,M-01,480,14,79389,2120,0.3
2025-04-04,Noche,M-01,480,155,53253,714,0.3
2025-04-04,Mañana,M-02,480,0,88074,2165,0.3
2025-04-04,Tarde,M-02,480,147,59596,782,0.3
2025-04-04,Noche,M-02,480,0,85100,2890,0.3
2025-04-04,Mañana,M-03,480,40,55664,626,0.45
2025-04-04,Tarde,M-03,480,0,57460,2075,0.45
2025-04-04,Noche,M-03,480,153,38285,560,0.45
2025-04-04,Mañana,M-04,480,0,109244,1495,0.25
2025-04-04,Tarde,M-04,480,0,107984,3571,0.25
2025-04-04,Noche,M-04,480,0,100703,2438,0.25
2025-04-04,Mañana,M-05,480,0,71633,1287,0.35
2025-04-04,Tarde,M-05,480,59,65832,1704,0.35
2025-04-04,Noche,M-05,480,102,57098,2201,0.35
2025-04-05,Mañana,M-01,480,11,84711,2804,0.3
2025-04-05,Tarde,M-01,480,77,70222,2329,0.3
2025-04-05,Noche,M-01,480,21,78478,2295,0.3
2025-04-05,Mañana,M-02,480,140,63518,2299,0.3
